Date	Day	result
2017/11/20	Monday	[7, 9, 17, 29, 40, 43, 18]
2017/11/19	Sunday	[5, 15, 24, 31, 46, 48, 16]
2017/11/18	Saturday	[5, 15, 26, 27, 31, 41, 28]
2017/11/17	Friday	[10, 20, 26, 32, 45, 49, 41]
2017/11/16	Thursday	[8, 11, 17, 25, 32, 34, 49]
2017/11/15	Wednesday	[4, 14, 17, 26, 27, 43, 11]
2017/11/14	Tuesday	[2, 20, 22, 25, 34, 47, 35]
2017/11/13	Monday	[3, 6, 10, 31, 37, 44, 33]
2017/11/12	Sunday	[1, 11, 15, 28, 41, 42, 14]
2017/11/11	Saturday	[4, 16, 19, 24, 31, 41, 49]
2017/11/10	Friday	[4, 5, 8, 27, 35, 41, 7]
2017/11/9	Thursday	[8, 18, 27, 33, 36, 39, 4]
2017/11/8	Wednesday	[1, 4, 11, 35, 46, 47, 38]
2017/11/7	Tuesday	[5, 11, 23, 24, 26, 28, 29]
2017/11/6	Monday	[1, 13, 17, 24, 31, 42, 21]
2017/11/5	Sunday	[17, 20, 21, 26, 32, 46, 34]
2017/11/4	Saturday	[1, 4, 11, 16, 47, 49, 8]
2017/11/3	Friday	[8, 20, 23, 40, 41, 46, 7]
2017/11/2	Thursday	[25, 30, 32, 34, 43, 47, 1]
2017/11/1	Wednesday	[10, 14, 19, 34, 36, 43, 48]
2017/10/31	Tuesday	[1, 6, 13, 15, 22, 24, 43]
2017/10/30	Monday	[8, 9, 19, 20, 29, 31, 27]
2017/10/29	Sunday	[3, 6, 9, 11, 12, 21, 36]
2017/10/28	Saturday	[18, 23, 36, 38, 39, 47, 12]
2017/10/27	Friday	[14, 19, 29, 38, 41, 46, 12]
2017/10/26	Thursday	[7, 19, 24, 36, 46, 49, 16]
2017/10/25	Wednesday	[3, 4, 13, 17, 22, 43, 20]
2017/10/24	Tuesday	[1, 20, 23, 30, 35, 40, 38]
2017/10/23	Monday	[2, 4, 7, 18, 24, 40, 17]
2017/10/22	Sunday	[1, 4, 17, 19, 39, 49, 27]
2017/10/21	Saturday	[10, 16, 38, 39, 46, 47, 1]
2017/10/20	Friday	[14, 27, 38, 41, 42, 46, 5]
2017/10/19	Thursday	[1, 2, 5, 27, 40, 44, 46]
2017/10/18	Wednesday	[3, 5, 23, 24, 44, 45, 33]
2017/10/17	Tuesday	[5, 9, 34, 36, 40, 48, 23]
2017/10/16	Monday	[6, 13, 17, 26, 44, 45, 32]
2017/10/15	Sunday	[1, 28, 35, 41, 45, 49, 42]
2017/10/14	Saturday	[1, 6, 13, 23, 26, 42, 49]
2017/10/13	Friday	[1, 4, 5, 23, 34, 46, 49]
2017/10/12	Thursday	[1, 7, 26, 37, 38, 40, 16]
2017/10/11	Wednesday	[9, 21, 22, 31, 44, 47, 25]
2017/10/10	Tuesday	[3, 4, 18, 26, 31, 48, 47]
2017/10/9	Monday	[7, 12, 21, 29, 35, 37, 24]
2017/10/8	Sunday	[10, 12, 13, 16, 20, 27, 31]
2017/10/7	Saturday	[13, 14, 17, 25, 41, 47, 31]
2017/10/6	Friday	[7, 16, 20, 29, 33, 49, 47]
2017/10/5	Thursday	[18, 20, 22, 33, 41, 43, 3]
2017/10/4	Wednesday	[2, 3, 11, 22, 34, 35, 9]
2017/10/3	Tuesday	[1, 2, 4, 18, 40, 47, 27]
2017/10/2	Monday	[8, 9, 12, 21, 39, 45, 16]
2017/10/1	Sunday	[2, 16, 23, 24, 30, 31, 5]
2017/9/30	Saturday	[5, 13, 15, 21, 39, 47, 30]
2017/9/29	Friday	[4, 11, 15, 19, 27, 35, 47]
2017/9/28	Thursday	[4, 9, 20, 28, 44, 45, 27]
2017/9/27	Wednesday	[9, 16, 30, 31, 47, 49, 6]
2017/9/26	Tuesday	[1, 6, 7, 35, 38, 43, 9]
2017/9/25	Monday	[5, 8, 10, 20, 21, 34, 29]
2017/9/24	Sunday	[3, 4, 17, 26, 32, 34, 7]
2017/9/23	Saturday	[6, 12, 17, 25, 29, 46, 39]
2017/9/22	Friday	[4, 5, 9, 33, 36, 41, 35]
2017/9/21	Thursday	[1, 12, 18, 21, 23, 33, 22]
2017/9/20	Wednesday	[22, 31, 32, 33, 37, 39, 45]
2017/9/19	Tuesday	[3, 8, 17, 19, 34, 48, 24]
2017/9/18	Monday	[3, 9, 19, 20, 22, 23, 21]
2017/9/17	Sunday	[6, 10, 15, 16, 23, 31, 3]
2017/9/16	Saturday	[5, 27, 31, 39, 41, 47, 10]
2017/9/15	Friday	[11, 13, 14, 21, 41, 45, 1]
2017/9/14	Thursday	[6, 14, 15, 18, 24, 44, 35]
2017/9/13	Wednesday	[18, 20, 22, 27, 43, 49, 24]
2017/9/12	Tuesday	[6, 11, 12, 23, 35, 36, 4]
2017/9/11	Monday	[9, 11, 30, 36, 39, 44, 28]
2017/9/10	Sunday	[3, 7, 11, 38, 48, 49, 19]
2017/9/9	Saturday	[8, 9, 16, 27, 37, 49, 36]
2017/9/8	Friday	[2, 11, 16, 20, 44, 45, 13]
2017/9/7	Thursday	[4, 10, 13, 17, 37, 46, 43]
2017/9/6	Wednesday	[5, 13, 20, 21, 36, 47, 1]
2017/9/5	Tuesday	[10, 29, 34, 40, 43, 46, 3]
2017/9/4	Monday	[12, 14, 18, 24, 40, 48, 31]
2017/9/3	Sunday	[1, 10, 24, 31, 39, 45, 29]
2017/9/2	Saturday	[4, 6, 12, 16, 21, 44, 34]
2017/9/1	Friday	[7, 11, 16, 21, 37, 42, 22]
2017/8/31	Thursday	[12, 16, 17, 19, 22, 33, 4]
2017/8/30	Wednesday	[17, 25, 28, 32, 33, 39, 19]
2017/8/29	Tuesday	[14, 23, 25, 28, 29, 35, 3]
2017/8/28	Monday	[2, 6, 10, 30, 34, 39, 35]
2017/8/27	Sunday	[1, 6, 21, 32, 43, 45, 34]
2017/8/26	Saturday	[14, 15, 19, 20, 21, 29, 11]
2017/8/25	Friday	[1, 6, 13, 15, 47, 48, 29]
2017/8/24	Thursday	[1, 13, 14, 18, 23, 30, 12]
2017/8/23	Wednesday	[10, 11, 15, 19, 28, 35, 46]
2017/8/22	Tuesday	[5, 6, 13, 18, 22, 23, 17]
2017/8/21	Monday	[2, 9, 15, 17, 20, 37, 30]
2017/8/20	Sunday	[11, 14, 21, 30, 37, 46, 18]
2017/8/19	Saturday	[9, 12, 17, 42, 44, 49, 18]
2017/8/18	Friday	[6, 8, 19, 24, 34, 41, 28]
2017/8/17	Thursday	[10, 18, 23, 39, 40, 42, 1]
2017/8/16	Wednesday	[1, 4, 9, 14, 20, 21, 29]
2017/8/15	Tuesday	[11, 20, 29, 33, 34, 41, 30]
2017/8/14	Monday	[1, 4, 23, 25, 40, 49, 15]
2017/8/13	Sunday	[6, 11, 17, 33, 41, 49, 18]
2017/8/12	Saturday	[8, 12, 27, 33, 45, 46, 1]
2017/8/11	Friday	[11, 15, 19, 20, 32, 37, 49]
2017/8/10	Thursday	[6, 8, 12, 29, 47, 48, 5]
2017/8/9	Wednesday	[4, 7, 8, 19, 43, 49, 21]
2017/8/8	Tuesday	[4, 9, 15, 18, 43, 45, 23]
2017/8/7	Monday	[8, 17, 23, 24, 38, 47, 48]
2017/8/6	Sunday	[3, 9, 10, 27, 38, 43, 49]
2017/8/5	Saturday	[19, 23, 28, 34, 36, 40, 41]
2017/8/4	Friday	[4, 18, 32, 39, 41, 48, 42]
2017/8/3	Thursday	[11, 22, 24, 35, 39, 47, 45]
2017/8/2	Wednesday	[3, 21, 28, 31, 40, 45, 11]
2017/8/1	Tuesday	[1, 4, 19, 21, 23, 36, 44]
2017/7/31	Monday	[6, 22, 26, 32, 40, 45, 48]
2017/7/30	Sunday	[6, 14, 17, 22, 27, 48, 23]
2017/7/29	Saturday	[1, 6, 17, 22, 28, 32, 36]
2017/7/28	Friday	[2, 6, 32, 35, 47, 48, 28]
2017/7/27	Thursday	[4, 9, 20, 36, 38, 47, 32]
2017/7/26	Wednesday	[7, 14, 29, 39, 43, 45, 1]
2017/7/25	Tuesday	[6, 25, 34, 36, 38, 49, 22]
2017/7/24	Monday	[4, 8, 13, 22, 27, 37, 33]
2017/7/23	Sunday	[3, 10, 11, 13, 40, 46, 7]
2017/7/22	Saturday	[1, 12, 13, 22, 36, 45, 28]
2017/7/21	Friday	[8, 10, 15, 18, 24, 33, 44]
2017/7/20	Thursday	[1, 2, 5, 9, 19, 36, 38]
2017/7/19	Wednesday	[9, 14, 21, 25, 26, 35, 37]
2017/7/18	Tuesday	[5, 13, 14, 18, 25, 28, 20]
2017/7/17	Monday	[1, 14, 35, 36, 42, 48, 39]
2017/7/16	Sunday	[13, 17, 23, 25, 27, 33, 40]
2017/7/15	Saturday	[2, 6, 13, 20, 40, 43, 19]
2017/7/14	Friday	[1, 12, 23, 26, 38, 44, 45]
2017/7/13	Thursday	[3, 8, 11, 12, 20, 29, 15]
2017/7/12	Wednesday	[13, 17, 18, 22, 35, 46, 2]
2017/7/11	Tuesday	[5, 8, 16, 19, 20, 35, 17]
2017/7/10	Monday	[3, 9, 27, 28, 44, 45, 20]
2017/7/9	Sunday	[6, 8, 21, 22, 26, 39, 43]
2017/7/8	Saturday	[3, 4, 11, 24, 37, 48, 38]
2017/7/7	Friday	[3, 9, 12, 15, 25, 48, 42]
2017/7/6	Thursday	[3, 30, 33, 34, 36, 38, 40]
2017/7/5	Wednesday	[11, 27, 31, 39, 42, 48, 12]
2017/7/4	Tuesday	[3, 5, 6, 9, 15, 19, 48]
2017/7/3	Monday	[3, 20, 29, 36, 37, 45, 41]
2017/7/2	Sunday	[2, 4, 5, 11, 13, 47, 26]
2017/7/1	Saturday	[6, 18, 30, 32, 33, 45, 41]
2017/6/30	Friday	[4, 23, 31, 47, 48, 49, 42]
2017/6/29	Thursday	[7, 20, 24, 28, 32, 33, 49]
2017/6/28	Wednesday	[16, 17, 18, 26, 27, 29, 43]
2017/6/27	Tuesday	[1, 5, 15, 24, 32, 43, 13]
2017/6/26	Monday	[2, 11, 26, 36, 40, 49, 48]
2017/6/25	Sunday	[2, 14, 19, 39, 41, 49, 40]
2017/6/24	Saturday	[5, 9, 33, 36, 39, 45, 7]
2017/6/23	Friday	[10, 18, 26, 33, 34, 46, 43]
2017/6/22	Thursday	[11, 15, 34, 39, 47, 48, 45]
2017/6/21	Wednesday	[1, 2, 5, 18, 26, 49, 19]
2017/6/20	Tuesday	[5, 10, 27, 28, 36, 37, 12]
2017/6/19	Monday	[2, 19, 21, 25, 38, 42, 29]
2017/6/18	Sunday	[6, 12, 26, 28, 35, 40, 29]
2017/6/17	Saturday	[19, 25, 27, 29, 38, 44, 45]
2017/6/16	Friday	[13, 21, 28, 34, 36, 42, 46]
2017/6/15	Thursday	[6, 10, 11, 17, 33, 35, 19]
2017/6/14	Wednesday	[5, 20, 30, 32, 38, 41, 35]
2017/6/13	Tuesday	[8, 13, 15, 17, 20, 43, 14]
2017/6/12	Monday	[2, 6, 12, 23, 27, 36, 16]
2017/6/11	Sunday	[5, 17, 27, 28, 33, 43, 40]
2017/6/10	Saturday	[4, 5, 6, 7, 9, 17, 2]
2017/6/9	Friday	[9, 34, 40, 45, 47, 48, 31]
2017/6/8	Thursday	[5, 26, 34, 39, 43, 44, 31]
2017/6/7	Wednesday	[12, 14, 23, 24, 34, 35, 1]
2017/6/6	Tuesday	[1, 25, 33, 40, 45, 46, 16]
2017/6/5	Monday	[9, 14, 15, 37, 43, 46, 2]
2017/6/4	Sunday	[1, 7, 17, 23, 26, 34, 46]
2017/6/3	Saturday	[1, 9, 17, 20, 21, 47, 28]
2017/6/2	Friday	[16, 17, 21, 28, 37, 49, 39]
2017/6/1	Thursday	[3, 12, 13, 24, 26, 49, 1]
2017/5/31	Wednesday	[4, 6, 12, 21, 34, 40, 3]
2017/5/30	Tuesday	[9, 32, 36, 38, 39, 49, 47]
2017/5/29	Monday	[7, 21, 23, 27, 33, 42, 47]
2017/5/28	Sunday	[17, 32, 38, 39, 43, 49, 30]
2017/5/27	Saturday	[9, 13, 23, 26, 39, 44, 15]
2017/5/26	Friday	[17, 24, 30, 31, 39, 40, 37]
2017/5/25	Thursday	[2, 8, 12, 17, 18, 25, 16]
2017/5/24	Wednesday	[2, 18, 24, 34, 38, 41, 29]
2017/5/23	Tuesday	[3, 4, 5, 20, 21, 34, 47]
2017/5/22	Monday	[13, 29, 37, 39, 42, 49, 15]
2017/5/21	Sunday	[8, 9, 12, 25, 32, 43, 4]
2017/5/20	Saturday	[2, 8, 11, 24, 38, 47, 37]
2017/5/19	Friday	[5, 12, 19, 32, 43, 44, 18]
2017/5/18	Thursday	[7, 14, 19, 23, 37, 45, 30]
2017/5/17	Wednesday	[6, 11, 16, 40, 45, 46, 35]
2017/5/16	Tuesday	[16, 28, 30, 31, 40, 45, 15]
2017/5/15	Monday	[4, 16, 21, 24, 29, 40, 42]
2017/5/14	Sunday	[11, 15, 27, 37, 44, 47, 36]
2017/5/13	Saturday	[9, 20, 22, 37, 39, 47, 18]
2017/5/12	Friday	[2, 5, 11, 17, 25, 42, 22]
2017/5/11	Thursday	[15, 23, 28, 30, 36, 49, 20]
2017/5/10	Wednesday	[8, 10, 12, 39, 45, 47, 48]
2017/5/9	Tuesday	[1, 7, 10, 28, 32, 37, 19]
2017/5/8	Monday	[11, 18, 31, 34, 36, 48, 32]
2017/5/7	Sunday	[7, 17, 24, 39, 45, 49, 3]
2017/5/6	Saturday	[3, 9, 11, 19, 23, 48, 21]
2017/5/5	Friday	[7, 18, 21, 28, 40, 45, 17]
2017/5/4	Thursday	[2, 27, 28, 29, 35, 45, 5]
2017/5/3	Wednesday	[2, 12, 22, 23, 43, 48, 19]
2017/5/2	Tuesday	[9, 17, 30, 43, 47, 48, 21]
2017/5/1	Monday	[5, 18, 19, 30, 34, 49, 44]
2017/4/30	Sunday	[1, 10, 14, 29, 35, 39, 26]
2017/4/29	Saturday	[6, 10, 15, 25, 30, 37, 17]
2017/4/28	Friday	[7, 9, 19, 29, 37, 38, 47]
2017/4/27	Thursday	[4, 20, 29, 38, 42, 47, 11]
2017/4/26	Wednesday	[2, 8, 15, 35, 38, 43, 37]
2017/4/25	Tuesday	[1, 4, 22, 31, 37, 41, 25]
2017/4/24	Monday	[6, 33, 35, 44, 47, 49, 20]
2017/4/23	Sunday	[4, 21, 23, 35, 38, 49, 26]
2017/4/22	Saturday	[1, 6, 34, 39, 46, 49, 41]
2017/4/21	Friday	[3, 15, 26, 33, 41, 43, 47]
2017/4/20	Thursday	[1, 3, 9, 13, 16, 20, 11]
2017/4/19	Wednesday	[12, 14, 17, 21, 28, 34, 44]
2017/4/18	Tuesday	[9, 18, 34, 43, 47, 48, 20]
2017/4/17	Monday	[7, 9, 11, 27, 34, 42, 35]
2017/4/16	Sunday	[1, 2, 14, 24, 28, 44, 37]
2017/4/15	Saturday	[1, 8, 11, 31, 37, 44, 47]
2017/4/14	Friday	[17, 20, 29, 41, 42, 45, 47]
2017/4/13	Thursday	[9, 19, 21, 36, 39, 49, 44]
2017/4/12	Wednesday	[4, 7, 12, 19, 24, 42, 29]
2017/4/11	Tuesday	[1, 6, 8, 18, 23, 24, 26]
2017/4/10	Monday	[12, 22, 23, 36, 47, 48, 34]
2017/4/9	Sunday	[8, 17, 20, 41, 48, 49, 10]
2017/4/8	Saturday	[14, 17, 19, 21, 23, 40, 27]
2017/4/7	Friday	[3, 6, 26, 30, 31, 41, 42]
2017/4/6	Thursday	[8, 10, 19, 20, 38, 47, 28]
2017/4/5	Wednesday	[10, 13, 22, 23, 31, 35, 38]
2017/4/4	Tuesday	[3, 12, 17, 20, 38, 43, 33]
2017/4/3	Monday	[5, 13, 16, 28, 32, 35, 44]
2017/4/2	Sunday	[27, 36, 39, 41, 43, 48, 42]
2017/4/1	Saturday	[14, 17, 25, 26, 35, 44, 12]
2017/3/31	Friday	[5, 10, 17, 20, 36, 45, 41]
2017/3/30	Thursday	[4, 11, 30, 40, 44, 49, 35]
2017/3/29	Wednesday	[2, 8, 16, 25, 41, 45, 35]
2017/3/28	Tuesday	[2, 11, 17, 21, 32, 37, 28]
2017/3/27	Monday	[4, 7, 20, 26, 27, 33, 47]
2017/3/26	Sunday	[17, 29, 35, 40, 48, 49, 28]
2017/3/25	Saturday	[1, 7, 16, 31, 42, 49, 5]
2017/3/24	Friday	[9, 12, 13, 19, 21, 28, 40]
2017/3/23	Thursday	[1, 16, 26, 34, 42, 46, 48]
2017/3/22	Wednesday	[2, 7, 9, 21, 24, 35, 8]
2017/3/21	Tuesday	[5, 7, 20, 30, 35, 38, 9]
2017/3/20	Monday	[7, 12, 19, 28, 38, 46, 37]
2017/3/19	Sunday	[1, 6, 17, 18, 22, 23, 30]
2017/3/18	Saturday	[23, 29, 30, 43, 45, 47, 9]
2017/3/17	Friday	[1, 3, 18, 19, 36, 47, 15]
2017/3/16	Thursday	[1, 2, 22, 32, 47, 48, 43]
2017/3/15	Wednesday	[7, 8, 9, 16, 34, 36, 21]
2017/3/14	Tuesday	[4, 8, 9, 15, 28, 40, 38]
2017/3/13	Monday	[9, 21, 26, 29, 37, 42, 3]
2017/3/12	Sunday	[9, 13, 18, 20, 27, 48, 11]
2017/3/11	Saturday	[3, 5, 6, 18, 21, 42, 28]
2017/3/10	Friday	[4, 12, 15, 22, 45, 49, 16]
2017/3/9	Thursday	[1, 3, 10, 12, 37, 49, 38]
2017/3/8	Wednesday	[7, 18, 21, 23, 26, 37, 40]
2017/3/7	Tuesday	[8, 29, 40, 42, 46, 49, 44]
2017/3/6	Monday	[1, 2, 11, 26, 30, 39, 6]
2017/3/5	Sunday	[21, 22, 23, 29, 32, 42, 38]
2017/3/4	Saturday	[11, 12, 15, 29, 43, 48, 27]
2017/3/3	Friday	[15, 24, 26, 28, 35, 40, 45]
2017/3/2	Thursday	[6, 10, 15, 22, 25, 43, 3]
2017/3/1	Wednesday	[8, 10, 14, 19, 33, 38, 12]
2017/2/28	Tuesday	[12, 15, 18, 38, 44, 49, 47]
2017/2/27	Monday	[10, 13, 18, 19, 37, 46, 7]
2017/2/26	Sunday	[7, 15, 22, 31, 34, 36, 47]
2017/2/25	Saturday	[2, 3, 22, 34, 39, 41, 13]
2017/2/24	Friday	[6, 16, 20, 30, 37, 44, 29]
2017/2/23	Thursday	[2, 6, 12, 20, 33, 42, 41]
2017/2/22	Wednesday	[8, 22, 30, 35, 36, 37, 6]
2017/2/21	Tuesday	[24, 25, 28, 38, 41, 42, 16]
2017/2/20	Monday	[13, 22, 27, 33, 47, 49, 43]
2017/2/19	Sunday	[4, 17, 26, 30, 32, 36, 23]
2017/2/18	Saturday	[11, 16, 20, 41, 42, 43, 35]
2017/2/17	Friday	[12, 14, 33, 35, 39, 41, 47]
2017/2/16	Thursday	[1, 21, 30, 39, 45, 48, 22]
2017/2/15	Wednesday	[10, 22, 25, 31, 46, 49, 23]
2017/2/14	Tuesday	[2, 16, 31, 36, 42, 44, 21]
2017/2/13	Monday	[4, 20, 25, 33, 37, 41, 30]
2017/2/12	Sunday	[5, 13, 15, 29, 34, 38, 16]
2017/2/11	Saturday	[4, 13, 35, 37, 42, 46, 19]
2017/2/10	Friday	[6, 15, 17, 35, 39, 41, 24]
2017/2/9	Thursday	[6, 7, 20, 26, 33, 37, 42]
2017/2/8	Wednesday	[6, 19, 20, 28, 29, 36, 48]
2017/2/7	Tuesday	[10, 21, 38, 39, 40, 48, 28]
2017/2/6	Monday	[5, 10, 16, 20, 38, 49, 8]
2017/2/5	Sunday	[1, 7, 15, 29, 42, 46, 49]
2017/2/4	Saturday	[6, 16, 18, 19, 21, 43, 15]
2017/2/3	Friday	[9, 33, 36, 38, 39, 48, 6]
2017/2/2	Thursday	[9, 13, 14, 16, 18, 48, 42]
2017/2/1	Wednesday	[4, 5, 9, 10, 22, 32, 37]
2017/1/31	Tuesday	[5, 6, 10, 23, 29, 47, 20]
2017/1/30	Monday	[1, 6, 7, 14, 31, 35, 40]
2017/1/29	Sunday	[4, 7, 27, 31, 34, 40, 11]
2017/1/28	Saturday	[1, 9, 10, 32, 33, 43, 27]
2017/1/27	Friday	[4, 13, 24, 29, 40, 49, 46]
2017/1/26	Thursday	[6, 13, 23, 27, 33, 40, 4]
2017/1/25	Wednesday	[4, 7, 11, 25, 43, 49, 48]
2017/1/24	Tuesday	[7, 17, 19, 25, 28, 49, 1]
2017/1/23	Monday	[11, 21, 22, 33, 34, 38, 39]
2017/1/22	Sunday	[7, 8, 25, 32, 34, 46, 20]
2017/1/21	Saturday	[5, 9, 28, 33, 38, 43, 45]
2017/1/20	Friday	[6, 32, 33, 39, 45, 49, 1]
2017/1/19	Thursday	[4, 20, 21, 24, 30, 43, 26]
2017/1/18	Wednesday	[13, 23, 27, 42, 47, 48, 20]
2017/1/17	Tuesday	[5, 6, 11, 28, 39, 44, 33]
2017/1/16	Monday	[5, 35, 36, 43, 44, 46, 27]
2017/1/15	Sunday	[7, 21, 27, 37, 40, 41, 10]
2017/1/14	Saturday	[3, 4, 25, 31, 41, 49, 16]
2017/1/13	Friday	[3, 4, 15, 29, 44, 47, 25]
2017/1/12	Thursday	[6, 21, 22, 23, 42, 47, 15]
2017/1/11	Wednesday	[13, 25, 26, 28, 29, 33, 3]
2017/1/10	Tuesday	[4, 7, 12, 17, 22, 47, 26]
2017/1/9	Monday	[4, 33, 34, 37, 39, 44, 35]
2017/1/8	Sunday	[7, 14, 16, 34, 43, 49, 32]
2017/1/7	Saturday	[1, 26, 37, 38, 42, 46, 15]
2017/1/6	Friday	[2, 3, 7, 21, 33, 37, 15]
2017/1/5	Thursday	[4, 15, 22, 27, 35, 49, 10]
2017/1/4	Wednesday	[5, 28, 35, 37, 48, 49, 9]
2017/1/3	Tuesday	[10, 36, 37, 45, 47, 48, 33]
2017/1/2	Monday	[1, 6, 9, 21, 44, 45, 25]
2017/1/1	Sunday	[14, 20, 33, 36, 39, 45, 19]
