Date	Day	result
2019/11/2	Saturday	[5, 9, 22, 23, 45, 46, 33]
2019/11/1	Friday	[12, 19, 21, 23, 46, 49, 9]
2019/10/31	Thursday	[10, 11, 20, 31, 37, 49, 48]
2019/10/30	Wednesday	[2, 8, 10, 11, 36, 39, 30]
2019/10/29	Tuesday	[4, 7, 9, 11, 46, 48, 35]
2019/10/28	Monday	[10, 15, 28, 36, 44, 47, 25]
2019/10/27	Sunday	[2, 15, 23, 40, 44, 48, 22]
2019/10/26	Saturday	[13, 24, 33, 35, 41, 43, 28]
2019/10/25	Friday	[8, 10, 12, 27, 31, 42, 28]
2019/10/24	Thursday	[16, 17, 22, 34, 35, 42, 45]
2019/10/23	Wednesday	[22, 27, 28, 33, 34, 49, 46]
2019/10/22	Tuesday	[7, 11, 12, 26, 43, 46, 24]
2019/10/21	Monday	[4, 21, 24, 27, 33, 34, 9]
2019/10/20	Sunday	[3, 7, 12, 24, 35, 45, 14]
2019/10/19	Saturday	[9, 10, 31, 39, 48, 49, 25]
2019/10/18	Friday	[2, 25, 27, 28, 34, 41, 36]
2019/10/17	Thursday	[9, 16, 32, 43, 44, 47, 39]
2019/10/16	Wednesday	[4, 18, 30, 31, 43, 47, 2]
2019/10/15	Tuesday	[1, 11, 19, 22, 35, 45, 12]
2019/10/14	Monday	[5, 12, 17, 25, 40, 44, 26]
2019/10/13	Sunday	[15, 16, 22, 32, 37, 39, 10]
2019/10/12	Saturday	[5, 24, 28, 30, 35, 47, 36]
2019/10/11	Friday	[7, 23, 27, 39, 45, 48, 9]
2019/10/10	Thursday	[1, 17, 24, 26, 41, 44, 2]
2019/10/9	Wednesday	[2, 4, 6, 26, 35, 38, 45]
2019/10/8	Tuesday	[18, 19, 22, 27, 43, 49, 6]
2019/10/7	Monday	[3, 15, 18, 19, 28, 43, 46]
2019/10/6	Sunday	[6, 10, 18, 41, 44, 47, 5]
2019/10/5	Saturday	[5, 15, 44, 46, 48, 49, 20]
2019/10/4	Friday	[23, 33, 34, 40, 44, 45, 8]
2019/10/3	Thursday	[2, 13, 14, 30, 36, 46, 10]
2019/10/2	Wednesday	[3, 13, 14, 36, 37, 40, 34]
2019/10/1	Tuesday	[12, 13, 14, 36, 39, 49, 20]
2019/9/30	Monday	[1, 7, 12, 30, 40, 41, 10]
2019/9/29	Sunday	[4, 21, 26, 30, 44, 46, 13]
2019/9/28	Saturday	[12, 15, 37, 43, 44, 46, 23]
2019/9/27	Friday	[8, 22, 25, 36, 42, 45, 27]
2019/9/26	Thursday	[6, 16, 20, 25, 40, 46, 23]
2019/9/25	Wednesday	[20, 22, 23, 25, 34, 40, 37]
2019/9/24	Tuesday	[1, 2, 24, 28, 30, 44, 40]
2019/9/23	Monday	[1, 3, 27, 35, 38, 49, 42]
2019/9/22	Sunday	[2, 19, 21, 22, 41, 45, 25]
2019/9/21	Saturday	[3, 15, 17, 19, 39, 42, 25]
2019/9/20	Friday	[5, 6, 21, 24, 35, 46, 42]
2019/9/19	Thursday	[8, 17, 18, 28, 30, 41, 33]
2019/9/18	Wednesday	[4, 8, 17, 20, 26, 47, 27]
2019/9/17	Tuesday	[2, 17, 26, 30, 34, 38, 14]
2019/9/16	Monday	[10, 11, 24, 27, 33, 34, 22]
2019/9/15	Sunday	[3, 6, 12, 25, 37, 49, 10]
2019/9/14	Saturday	[9, 18, 21, 30, 33, 42, 3]
2019/9/13	Friday	[4, 14, 15, 19, 38, 46, 29]
2019/9/12	Thursday	[1, 11, 25, 29, 35, 44, 40]
2019/9/11	Wednesday	[7, 12, 16, 17, 26, 32, 9]
2019/9/10	Tuesday	[10, 17, 23, 34, 46, 48, 40]
2019/9/9	Monday	[7, 20, 31, 45, 46, 49, 25]
2019/9/8	Sunday	[6, 13, 31, 32, 41, 48, 34]
2019/9/7	Saturday	[6, 10, 17, 21, 23, 49, 41]
2019/9/6	Friday	[3, 12, 13, 18, 25, 35, 29]
2019/9/5	Thursday	[2, 19, 23, 24, 26, 48, 37]
2019/9/4	Wednesday	[2, 6, 8, 10, 40, 48, 15]
2019/9/3	Tuesday	[9, 14, 18, 20, 39, 42, 44]
2019/9/2	Monday	[1, 3, 19, 28, 42, 44, 8]
2019/9/1	Sunday	[25, 30, 33, 40, 43, 47, 16]
2019/8/31	Saturday	[3, 5, 15, 33, 35, 40, 47]
2019/8/30	Friday	[3, 7, 10, 15, 22, 36, 35]
2019/8/29	Thursday	[11, 15, 18, 28, 35, 37, 31]
2019/8/28	Wednesday	[5, 8, 11, 15, 35, 37, 44]
2019/8/27	Tuesday	[2, 22, 24, 35, 42, 43, 26]
2019/8/26	Monday	[6, 8, 16, 21, 25, 32, 38]
2019/8/25	Sunday	[6, 14, 20, 28, 31, 43, 9]
2019/8/24	Saturday	[9, 11, 13, 15, 22, 35, 19]
2019/8/23	Friday	[17, 19, 31, 41, 44, 48, 20]
2019/8/22	Thursday	[3, 4, 7, 17, 22, 24, 19]
2019/8/21	Wednesday	[12, 21, 29, 33, 41, 47, 15]
2019/8/20	Tuesday	[14, 33, 37, 39, 46, 48, 44]
2019/8/19	Monday	[10, 23, 25, 29, 33, 38, 18]
2019/8/18	Sunday	[5, 17, 31, 32, 39, 44, 16]
2019/8/17	Saturday	[11, 14, 18, 19, 40, 46, 13]
2019/8/16	Friday	[4, 13, 14, 18, 19, 49, 20]
2019/8/15	Thursday	[17, 19, 20, 21, 28, 44, 8]
2019/8/14	Wednesday	[4, 23, 35, 36, 39, 41, 43]
2019/8/13	Tuesday	[10, 22, 26, 30, 34, 35, 9]
2019/8/12	Monday	[2, 3, 28, 38, 39, 48, 22]
2019/8/11	Sunday	[5, 13, 30, 33, 37, 38, 46]
2019/8/10	Saturday	[2, 21, 36, 40, 44, 49, 25]
2019/8/9	Friday	[12, 17, 23, 25, 38, 46, 8]
2019/8/8	Thursday	[7, 23, 24, 26, 41, 43, 46]
2019/8/7	Wednesday	[4, 8, 11, 33, 39, 41, 19]
2019/8/6	Tuesday	[21, 26, 32, 38, 39, 42, 11]
2019/8/5	Monday	[14, 24, 29, 30, 37, 44, 6]
2019/8/4	Sunday	[16, 21, 25, 32, 33, 34, 41]
2019/8/3	Saturday	[9, 21, 22, 24, 33, 34, 12]
2019/8/2	Friday	[10, 16, 22, 30, 38, 47, 49]
2019/8/1	Thursday	[2, 4, 9, 19, 46, 48, 41]
2019/7/31	Wednesday	[6, 14, 19, 33, 46, 49, 48]
2019/7/30	Tuesday	[14, 16, 27, 33, 39, 42, 7]
2019/7/29	Monday	[6, 8, 29, 38, 44, 45, 41]
2019/7/28	Sunday	[9, 22, 27, 38, 43, 44, 19]
2019/7/27	Saturday	[15, 16, 31, 38, 40, 47, 18]
2019/7/26	Friday	[19, 29, 31, 38, 39, 44, 47]
2019/7/25	Thursday	[8, 21, 25, 35, 39, 40, 2]
2019/7/24	Wednesday	[14, 23, 27, 40, 43, 47, 18]
2019/7/23	Tuesday	[11, 20, 25, 42, 46, 49, 6]
2019/7/22	Monday	[3, 5, 16, 25, 37, 49, 33]
2019/7/21	Sunday	[1, 5, 10, 13, 20, 33, 21]
2019/7/20	Saturday	[1, 10, 20, 34, 35, 44, 27]
2019/7/19	Friday	[8, 12, 13, 15, 24, 31, 36]
2019/7/18	Thursday	[2, 7, 27, 31, 35, 43, 49]
2019/7/17	Wednesday	[6, 13, 14, 25, 36, 38, 3]
2019/7/16	Tuesday	[3, 4, 5, 13, 21, 47, 30]
2019/7/15	Monday	[5, 10, 30, 33, 34, 43, 47]
2019/7/14	Sunday	[13, 15, 19, 20, 23, 33, 24]
2019/7/13	Saturday	[4, 13, 27, 32, 33, 43, 44]
2019/7/12	Friday	[16, 26, 30, 32, 45, 46, 6]
2019/7/11	Thursday	[13, 18, 23, 24, 31, 36, 2]
2019/7/10	Wednesday	[1, 7, 10, 11, 19, 25, 26]
2019/7/9	Tuesday	[2, 10, 11, 26, 27, 36, 42]
2019/7/8	Monday	[1, 2, 19, 38, 39, 47, 21]
2019/7/7	Sunday	[10, 12, 34, 42, 47, 48, 21]
2019/7/6	Saturday	[1, 15, 20, 28, 32, 49, 25]
2019/7/5	Friday	[8, 23, 28, 30, 34, 47, 19]
2019/7/4	Thursday	[17, 31, 33, 34, 35, 48, 37]
2019/7/3	Wednesday	[1, 3, 29, 35, 42, 47, 18]
2019/7/2	Tuesday	[3, 10, 20, 39, 41, 48, 32]
2019/7/1	Monday	[1, 2, 7, 18, 22, 41, 3]
2019/6/30	Sunday	[6, 15, 20, 38, 39, 48, 35]
2019/6/29	Saturday	[5, 9, 12, 19, 22, 26, 14]
2019/6/28	Friday	[6, 12, 16, 24, 29, 35, 44]
2019/6/27	Thursday	[3, 5, 7, 24, 30, 35, 19]
2019/6/26	Wednesday	[10, 12, 38, 39, 40, 45, 13]
2019/6/25	Tuesday	[11, 15, 17, 22, 39, 47, 27]
2019/6/24	Monday	[2, 17, 18, 31, 38, 39, 8]
2019/6/23	Sunday	[1, 7, 17, 21, 23, 26, 19]
2019/6/22	Saturday	[11, 12, 19, 39, 48, 49, 24]
2019/6/21	Friday	[2, 3, 4, 24, 45, 47, 49]
2019/6/20	Thursday	[4, 6, 7, 8, 34, 48, 3]
2019/6/19	Wednesday	[2, 9, 11, 20, 26, 33, 48]
2019/6/18	Tuesday	[1, 5, 11, 17, 22, 27, 3]
2019/6/17	Monday	[5, 17, 19, 39, 46, 48, 41]
2019/6/16	Sunday	[1, 9, 20, 30, 41, 49, 42]
2019/6/15	Saturday	[3, 5, 7, 17, 33, 39, 38]
2019/6/14	Friday	[11, 12, 14, 16, 36, 49, 32]
2019/6/13	Thursday	[8, 18, 32, 39, 43, 48, 4]
2019/6/12	Wednesday	[5, 7, 17, 42, 43, 45, 33]
2019/6/11	Tuesday	[5, 8, 17, 26, 29, 34, 22]
2019/6/10	Monday	[5, 6, 7, 8, 9, 46, 10]
2019/6/9	Sunday	[1, 13, 33, 35, 39, 46, 28]
2019/6/8	Saturday	[5, 20, 22, 31, 40, 45, 35]
2019/6/7	Friday	[12, 32, 35, 36, 39, 41, 4]
2019/6/6	Thursday	[12, 14, 16, 25, 27, 43, 8]
2019/6/5	Wednesday	[9, 20, 29, 32, 33, 39, 38]
2019/6/4	Tuesday	[6, 32, 36, 44, 46, 47, 35]
2019/6/3	Monday	[16, 19, 22, 38, 44, 47, 28]
2019/6/2	Sunday	[4, 5, 23, 28, 33, 34, 9]
2019/6/1	Saturday	[11, 14, 18, 37, 47, 48, 25]
2019/5/31	Friday	[6, 7, 13, 25, 37, 47, 27]
2019/5/30	Thursday	[9, 16, 19, 30, 31, 37, 24]
2019/5/29	Wednesday	[12, 15, 17, 22, 35, 41, 6]
2019/5/28	Tuesday	[5, 9, 14, 20, 21, 38, 28]
2019/5/27	Monday	[1, 8, 17, 28, 32, 45, 18]
2019/5/26	Sunday	[22, 23, 24, 26, 41, 49, 33]
2019/5/25	Saturday	[1, 18, 20, 33, 46, 48, 37]
2019/5/24	Friday	[3, 4, 28, 33, 43, 48, 19]
2019/5/23	Thursday	[1, 4, 5, 7, 27, 28, 14]
2019/5/22	Wednesday	[3, 7, 11, 21, 24, 43, 23]
2019/5/21	Tuesday	[10, 13, 32, 44, 45, 49, 5]
2019/5/20	Monday	[5, 19, 29, 34, 41, 46, 13]
2019/5/19	Sunday	[11, 14, 15, 24, 28, 47, 12]
2019/5/18	Saturday	[1, 15, 20, 40, 47, 48, 43]
2019/5/17	Friday	[11, 12, 19, 20, 28, 36, 41]
2019/5/16	Thursday	[13, 30, 36, 44, 47, 49, 10]
2019/5/15	Wednesday	[2, 15, 16, 17, 34, 49, 40]
2019/5/14	Tuesday	[5, 25, 27, 37, 38, 41, 46]
2019/5/13	Monday	[9, 11, 24, 36, 40, 49, 31]
2019/5/12	Sunday	[10, 13, 19, 30, 44, 47, 22]
2019/5/11	Saturday	[3, 17, 19, 30, 31, 40, 38]
2019/5/10	Friday	[10, 16, 17, 23, 30, 34, 14]
2019/5/9	Thursday	[10, 15, 18, 24, 34, 41, 5]
2019/5/8	Wednesday	[3, 9, 11, 28, 35, 47, 25]
2019/5/7	Tuesday	[11, 22, 36, 43, 48, 49, 46]
2019/5/6	Monday	[12, 13, 26, 29, 30, 33, 19]
2019/5/5	Sunday	[2, 5, 7, 17, 35, 47, 33]
2019/5/4	Saturday	[15, 18, 19, 26, 33, 49, 24]
2019/5/3	Friday	[19, 21, 25, 29, 35, 45, 18]
2019/5/2	Thursday	[12, 17, 26, 31, 36, 45, 27]
2019/5/1	Wednesday	[1, 4, 15, 31, 36, 49, 41]
2019/4/30	Tuesday	[4, 14, 30, 35, 38, 43, 5]
2019/4/29	Monday	[10, 13, 15, 27, 41, 42, 12]
2019/4/28	Sunday	[5, 10, 13, 25, 35, 49, 6]
2019/4/27	Saturday	[3, 13, 14, 28, 45, 47, 29]
2019/4/26	Friday	[2, 16, 42, 43, 45, 46, 10]
2019/4/25	Thursday	[2, 19, 20, 28, 34, 48, 15]
2019/4/24	Wednesday	[3, 6, 13, 16, 48, 49, 46]
2019/4/23	Tuesday	[7, 17, 23, 28, 34, 48, 29]
2019/4/22	Monday	[21, 35, 43, 45, 47, 48, 41]
2019/4/21	Sunday	[4, 22, 28, 33, 36, 47, 32]
2019/4/20	Saturday	[1, 8, 12, 15, 32, 41, 10]
2019/4/19	Friday	[1, 5, 21, 26, 36, 38, 17]
2019/4/18	Thursday	[5, 15, 16, 35, 37, 46, 6]
2019/4/17	Wednesday	[10, 19, 27, 29, 37, 49, 41]
2019/4/16	Tuesday	[13, 18, 32, 44, 45, 47, 29]
2019/4/15	Monday	[2, 10, 12, 17, 36, 37, 19]
2019/4/14	Sunday	[14, 18, 20, 27, 31, 47, 49]
2019/4/13	Saturday	[7, 8, 9, 14, 21, 28, 32]
2019/4/12	Friday	[7, 19, 25, 35, 41, 47, 38]
2019/4/11	Thursday	[3, 14, 21, 22, 29, 47, 42]
2019/4/10	Wednesday	[3, 14, 17, 26, 29, 49, 1]
2019/4/9	Tuesday	[12, 19, 26, 30, 33, 37, 7]
2019/4/8	Monday	[4, 11, 21, 29, 47, 49, 8]
2019/4/7	Sunday	[10, 15, 20, 22, 33, 45, 12]
2019/4/6	Saturday	[6, 11, 24, 25, 33, 34, 48]
2019/4/5	Friday	[9, 16, 28, 29, 32, 34, 25]
2019/4/4	Thursday	[8, 16, 19, 24, 28, 37, 38]
2019/4/3	Wednesday	[2, 8, 14, 27, 29, 46, 26]
2019/4/2	Tuesday	[3, 4, 8, 36, 41, 46, 34]
2019/4/1	Monday	[3, 8, 9, 10, 21, 23, 35]
2019/3/31	Sunday	[7, 8, 37, 41, 45, 49, 33]
2019/3/30	Saturday	[1, 14, 15, 19, 44, 48, 38]
2019/3/29	Friday	[7, 35, 36, 39, 41, 49, 24]
2019/3/28	Thursday	[4, 7, 9, 20, 45, 48, 2]
2019/3/27	Wednesday	[1, 9, 14, 29, 31, 35, 48]
2019/3/26	Tuesday	[8, 13, 20, 34, 37, 46, 35]
2019/3/25	Monday	[3, 18, 27, 37, 39, 47, 43]
2019/3/24	Sunday	[2, 8, 21, 23, 32, 35, 39]
2019/3/23	Saturday	[21, 24, 30, 38, 40, 44, 9]
2019/3/22	Friday	[2, 7, 12, 20, 23, 27, 21]
2019/3/21	Thursday	[16, 17, 18, 34, 38, 46, 1]
2019/3/20	Wednesday	[3, 8, 11, 18, 27, 35, 6]
2019/3/19	Tuesday	[2, 5, 19, 33, 45, 48, 14]
2019/3/18	Monday	[9, 12, 23, 29, 43, 45, 30]
2019/3/17	Sunday	[11, 23, 25, 33, 43, 49, 17]
2019/3/16	Saturday	[3, 10, 17, 23, 25, 46, 16]
2019/3/15	Friday	[4, 13, 33, 39, 44, 49, 11]
2019/3/14	Thursday	[5, 21, 26, 32, 38, 42, 39]
2019/3/13	Wednesday	[18, 25, 29, 34, 40, 44, 24]
2019/3/12	Tuesday	[3, 6, 21, 33, 34, 46, 49]
2019/3/11	Monday	[11, 15, 29, 40, 43, 47, 36]
2019/3/10	Sunday	[3, 9, 15, 21, 27, 43, 49]
2019/3/9	Saturday	[2, 8, 9, 16, 25, 26, 18]
2019/3/8	Friday	[10, 13, 24, 25, 30, 48, 3]
2019/3/7	Thursday	[9, 13, 15, 37, 38, 40, 1]
2019/3/6	Wednesday	[3, 19, 32, 38, 39, 44, 6]
2019/3/5	Tuesday	[5, 8, 17, 19, 31, 35, 47]
2019/3/4	Monday	[13, 19, 38, 40, 45, 47, 39]
2019/3/3	Sunday	[12, 16, 28, 31, 38, 43, 17]
2019/3/2	Saturday	[3, 7, 17, 27, 31, 40, 38]
2019/3/1	Friday	[7, 18, 21, 22, 25, 26, 8]
2019/2/28	Thursday	[14, 27, 29, 38, 43, 48, 10]
2019/2/27	Wednesday	[5, 9, 15, 24, 32, 39, 43]
2019/2/26	Tuesday	[3, 9, 15, 17, 29, 41, 25]
2019/2/25	Monday	[2, 5, 16, 24, 27, 38, 13]
2019/2/24	Sunday	[2, 3, 8, 14, 42, 48, 13]
2019/2/23	Saturday	[1, 14, 29, 41, 46, 49, 42]
2019/2/22	Friday	[9, 13, 16, 23, 24, 49, 27]
2019/2/21	Thursday	[9, 11, 21, 28, 29, 35, 44]
2019/2/20	Wednesday	[5, 19, 27, 38, 42, 48, 2]
2019/2/19	Tuesday	[4, 7, 8, 23, 31, 40, 47]
2019/2/18	Monday	[23, 26, 29, 33, 34, 38, 20]
2019/2/17	Sunday	[20, 25, 27, 31, 42, 43, 35]
2019/2/16	Saturday	[18, 21, 22, 39, 43, 46, 33]
2019/2/15	Friday	[5, 24, 33, 42, 45, 47, 30]
2019/2/14	Thursday	[2, 18, 31, 32, 40, 49, 36]
2019/2/13	Wednesday	[21, 29, 30, 37, 46, 49, 36]
2019/2/12	Tuesday	[11, 14, 19, 24, 41, 49, 43]
2019/2/11	Monday	[9, 19, 22, 30, 37, 49, 5]
2019/2/10	Sunday	[14, 17, 27, 30, 41, 48, 33]
2019/2/9	Saturday	[1, 5, 18, 27, 45, 46, 33]
2019/2/8	Friday	[4, 25, 30, 32, 45, 47, 38]
2019/2/7	Thursday	[5, 8, 13, 27, 33, 47, 24]
2019/2/6	Wednesday	[8, 15, 26, 30, 40, 42, 10]
2019/2/5	Tuesday	[5, 15, 19, 27, 28, 30, 49]
2019/2/4	Monday	[4, 9, 13, 34, 36, 43, 42]
2019/2/3	Sunday	[6, 9, 21, 24, 44, 46, 31]
2019/2/2	Saturday	[6, 11, 16, 20, 39, 42, 28]
2019/2/1	Friday	[1, 2, 3, 8, 30, 36, 23]
2019/1/31	Thursday	[13, 15, 21, 25, 28, 29, 49]
2019/1/30	Wednesday	[9, 10, 11, 21, 26, 44, 7]
2019/1/29	Tuesday	[3, 8, 31, 32, 34, 44, 17]
2019/1/28	Monday	[9, 20, 35, 39, 40, 48, 49]
2019/1/27	Sunday	[3, 9, 22, 23, 37, 42, 5]
2019/1/26	Saturday	[1, 2, 8, 17, 26, 35, 48]
2019/1/25	Friday	[4, 27, 33, 34, 38, 46, 40]
2019/1/24	Thursday	[5, 22, 24, 27, 38, 48, 43]
2019/1/23	Wednesday	[13, 15, 25, 29, 39, 43, 40]
2019/1/22	Tuesday	[1, 10, 31, 41, 43, 44, 47]
2019/1/21	Monday	[23, 24, 30, 37, 44, 46, 38]
2019/1/20	Sunday	[8, 13, 26, 33, 35, 38, 22]
2019/1/19	Saturday	[3, 5, 10, 16, 26, 45, 36]
2019/1/18	Friday	[14, 27, 34, 40, 42, 47, 6]
2019/1/17	Thursday	[15, 16, 25, 29, 32, 39, 35]
2019/1/16	Wednesday	[6, 11, 15, 16, 26, 34, 25]
2019/1/15	Tuesday	[5, 6, 14, 33, 35, 47, 26]
2019/1/14	Monday	[7, 8, 10, 16, 22, 25, 33]
2019/1/13	Sunday	[10, 11, 12, 38, 39, 46, 43]
2019/1/12	Saturday	[3, 4, 7, 9, 33, 45, 41]
2019/1/11	Friday	[3, 9, 10, 13, 37, 39, 34]
2019/1/10	Thursday	[2, 13, 18, 27, 31, 44, 34]
2019/1/9	Wednesday	[7, 10, 13, 15, 22, 46, 45]
2019/1/8	Tuesday	[8, 17, 23, 38, 48, 49, 18]
2019/1/7	Monday	[20, 24, 30, 40, 44, 45, 25]
2019/1/6	Sunday	[2, 8, 22, 27, 46, 47, 41]
2019/1/5	Saturday	[4, 5, 14, 18, 44, 48, 34]
2019/1/4	Friday	[6, 19, 28, 29, 38, 48, 2]
2019/1/3	Thursday	[17, 20, 26, 32, 41, 48, 47]
2019/1/2	Wednesday	[7, 9, 18, 29, 44, 48, 10]
2019/1/1	Tuesday	[8, 11, 16, 25, 29, 37, 13]
