Date	Day	result
2001/10/30	Tuesday	[11, 20, 23, 30, 36, 46, 39]
2001/10/29	Monday	[11, 13, 18, 26, 42, 44, 22]
2001/10/28	Sunday	[9, 19, 22, 29, 41, 42, 14]
2001/10/27	Saturday	[6, 16, 27, 29, 31, 35, 11]
2001/10/26	Friday	[1, 7, 21, 33, 37, 42, 14]
2001/10/25	Thursday	[3, 25, 28, 33, 35, 42, 44]
2001/10/24	Wednesday	[6, 7, 18, 25, 39, 45, 26]
2001/10/23	Tuesday	[4, 5, 12, 15, 17, 27, 28]
2001/10/22	Monday	[6, 11, 30, 31, 37, 49, 19]
2001/10/21	Sunday	[19, 24, 29, 33, 38, 45, 14]
2001/10/20	Saturday	[1, 6, 8, 35, 36, 48, 12]
2001/10/19	Friday	[6, 10, 16, 20, 29, 35, 40]
2001/10/18	Thursday	[2, 4, 6, 14, 37, 40, 25]
2001/10/17	Wednesday	[12, 14, 23, 31, 44, 48, 46]
2001/10/16	Tuesday	[12, 16, 30, 38, 40, 46, 49]
2001/10/15	Monday	[4, 13, 16, 17, 22, 26, 39]
2001/10/14	Sunday	[2, 3, 12, 13, 25, 34, 41]
2001/10/13	Saturday	[3, 6, 9, 10, 16, 22, 4]
2001/10/12	Friday	[21, 27, 29, 33, 43, 48, 24]
2001/10/11	Thursday	[1, 18, 21, 40, 43, 48, 7]
2001/10/10	Wednesday	[3, 5, 10, 19, 39, 46, 12]
2001/10/9	Tuesday	[1, 6, 15, 25, 33, 35, 19]
2001/10/8	Monday	[5, 8, 12, 14, 33, 40, 41]
2001/10/7	Sunday	[4, 8, 15, 21, 24, 37, 44]
2001/10/6	Saturday	[4, 8, 13, 22, 34, 47, 46]
2001/10/5	Friday	[8, 17, 26, 28, 30, 49, 12]
2001/10/4	Thursday	[13, 18, 19, 26, 29, 39, 23]
2001/10/3	Wednesday	[4, 5, 13, 29, 39, 40, 26]
2001/10/2	Tuesday	[4, 10, 28, 33, 45, 48, 18]
2001/10/1	Monday	[5, 8, 13, 34, 38, 40, 47]
2001/9/30	Sunday	[19, 28, 36, 40, 41, 45, 38]
2001/9/29	Saturday	[20, 21, 30, 34, 36, 48, 29]
2001/9/28	Friday	[20, 26, 29, 39, 40, 45, 49]
2001/9/27	Thursday	[1, 6, 10, 24, 33, 49, 40]
2001/9/26	Wednesday	[11, 12, 15, 32, 42, 44, 46]
2001/9/25	Tuesday	[5, 27, 34, 35, 36, 49, 13]
2001/9/24	Monday	[3, 5, 20, 23, 46, 49, 25]
2001/9/23	Sunday	[1, 2, 5, 15, 28, 40, 9]
2001/9/22	Saturday	[1, 12, 14, 29, 31, 33, 26]
2001/9/21	Friday	[1, 16, 30, 32, 37, 47, 27]
2001/9/20	Thursday	[8, 14, 15, 37, 43, 46, 9]
2001/9/19	Wednesday	[2, 6, 19, 23, 26, 31, 27]
2001/9/18	Tuesday	[8, 27, 32, 38, 42, 44, 49]
2001/9/17	Monday	[1, 14, 15, 25, 37, 45, 40]
2001/9/16	Sunday	[1, 12, 14, 20, 40, 46, 22]
2001/9/15	Saturday	[1, 4, 24, 26, 32, 45, 2]
2001/9/14	Friday	[7, 9, 20, 30, 32, 33, 3]
2001/9/13	Thursday	[8, 18, 29, 36, 39, 40, 38]
2001/9/12	Wednesday	[1, 4, 18, 38, 44, 48, 46]
2001/9/11	Tuesday	[22, 24, 33, 34, 37, 48, 7]
2001/9/10	Monday	[10, 19, 29, 33, 34, 44, 14]
2001/9/9	Sunday	[1, 17, 32, 44, 46, 47, 19]
2001/9/8	Saturday	[3, 12, 34, 35, 36, 37, 7]
2001/9/7	Friday	[3, 18, 20, 29, 44, 47, 38]
2001/9/6	Thursday	[3, 12, 34, 43, 46, 47, 45]
2001/9/5	Wednesday	[5, 9, 11, 36, 38, 41, 7]
2001/9/4	Tuesday	[9, 12, 26, 45, 48, 49, 25]
2001/9/3	Monday	[2, 4, 9, 23, 45, 47, 36]
2001/9/2	Sunday	[2, 4, 20, 23, 27, 28, 18]
2001/9/1	Saturday	[1, 9, 21, 24, 29, 46, 42]
2001/8/31	Friday	[12, 25, 28, 38, 48, 49, 19]
2001/8/30	Thursday	[12, 18, 21, 27, 35, 38, 41]
2001/8/29	Wednesday	[9, 10, 31, 32, 39, 46, 14]
2001/8/28	Tuesday	[2, 4, 14, 17, 33, 44, 11]
2001/8/27	Monday	[10, 13, 20, 21, 33, 48, 28]
2001/8/26	Sunday	[24, 26, 29, 31, 36, 40, 39]
2001/8/25	Saturday	[2, 8, 16, 17, 41, 43, 1]
2001/8/24	Friday	[32, 40, 41, 45, 47, 49, 5]
2001/8/23	Thursday	[8, 9, 15, 16, 34, 38, 6]
2001/8/22	Wednesday	[3, 5, 19, 32, 40, 41, 34]
2001/8/21	Tuesday	[14, 18, 20, 24, 35, 38, 9]
2001/8/20	Monday	[1, 3, 10, 26, 30, 44, 13]
2001/8/19	Sunday	[10, 18, 24, 27, 36, 46, 9]
2001/8/18	Saturday	[7, 16, 21, 27, 29, 48, 38]
2001/8/17	Friday	[5, 6, 19, 28, 33, 36, 10]
2001/8/16	Thursday	[9, 22, 27, 35, 36, 46, 3]
2001/8/15	Wednesday	[1, 15, 20, 31, 40, 46, 10]
2001/8/14	Tuesday	[23, 30, 31, 42, 46, 48, 32]
2001/8/13	Monday	[10, 11, 24, 28, 38, 48, 32]
2001/8/12	Sunday	[2, 16, 27, 35, 40, 43, 13]
2001/8/11	Saturday	[2, 4, 8, 24, 30, 36, 43]
2001/8/10	Friday	[8, 23, 28, 37, 46, 49, 21]
2001/8/9	Thursday	[3, 8, 10, 20, 28, 45, 21]
2001/8/8	Wednesday	[10, 26, 29, 32, 37, 47, 43]
2001/8/7	Tuesday	[5, 20, 23, 28, 35, 49, 3]
2001/8/6	Monday	[1, 19, 21, 25, 43, 49, 37]
2001/8/5	Sunday	[2, 5, 19, 29, 42, 45, 36]
2001/8/4	Saturday	[11, 25, 26, 32, 35, 43, 4]
2001/8/3	Friday	[1, 25, 31, 35, 42, 49, 2]
2001/8/2	Thursday	[10, 24, 25, 26, 29, 47, 19]
2001/8/1	Wednesday	[2, 15, 21, 26, 34, 40, 17]
2001/7/31	Tuesday	[2, 3, 15, 37, 42, 43, 20]
2001/7/30	Monday	[4, 6, 8, 14, 45, 49, 12]
2001/7/29	Sunday	[3, 18, 27, 36, 41, 45, 38]
2001/7/28	Saturday	[8, 11, 14, 20, 37, 44, 26]
2001/7/27	Friday	[17, 21, 28, 39, 44, 48, 41]
2001/7/26	Thursday	[8, 12, 18, 21, 37, 40, 46]
2001/7/25	Wednesday	[3, 23, 25, 28, 29, 30, 44]
2001/7/24	Tuesday	[5, 13, 24, 35, 42, 48, 25]
2001/7/23	Monday	[9, 11, 12, 16, 29, 39, 19]
2001/7/22	Sunday	[5, 15, 17, 29, 44, 49, 48]
2001/7/21	Saturday	[5, 31, 32, 33, 38, 39, 24]
2001/7/20	Friday	[7, 15, 21, 22, 25, 36, 18]
2001/7/19	Thursday	[13, 14, 18, 19, 21, 30, 3]
2001/7/18	Wednesday	[17, 18, 25, 29, 42, 46, 37]
2001/7/17	Tuesday	[4, 8, 28, 30, 40, 41, 33]
2001/7/16	Monday	[4, 6, 8, 30, 32, 46, 23]
2001/7/15	Sunday	[16, 20, 38, 39, 42, 46, 7]
2001/7/14	Saturday	[8, 9, 27, 32, 34, 45, 16]
2001/7/13	Friday	[1, 11, 17, 35, 40, 45, 36]
2001/7/12	Thursday	[10, 12, 13, 30, 34, 49, 39]
2001/7/11	Wednesday	[8, 14, 39, 41, 44, 46, 25]
2001/7/10	Tuesday	[6, 9, 15, 16, 18, 19, 46]
2001/7/9	Monday	[8, 21, 27, 44, 47, 48, 29]
2001/7/8	Sunday	[6, 23, 34, 37, 47, 49, 5]
2001/7/7	Saturday	[7, 8, 15, 23, 29, 35, 31]
2001/7/6	Friday	[11, 23, 25, 35, 38, 42, 19]
2001/7/5	Thursday	[11, 18, 23, 30, 39, 46, 1]
2001/7/4	Wednesday	[6, 16, 21, 23, 41, 48, 19]
2001/7/3	Tuesday	[2, 5, 23, 27, 39, 40, 6]
2001/7/2	Monday	[3, 5, 15, 30, 32, 36, 28]
2001/7/1	Sunday	[7, 14, 22, 27, 39, 43, 28]
2001/6/30	Saturday	[4, 5, 15, 17, 25, 30, 40]
2001/6/29	Friday	[9, 10, 25, 26, 28, 49, 20]
2001/6/28	Thursday	[7, 20, 29, 36, 41, 47, 30]
2001/6/27	Wednesday	[8, 11, 17, 19, 33, 46, 45]
2001/6/26	Tuesday	[8, 14, 18, 27, 42, 47, 29]
2001/6/25	Monday	[9, 14, 21, 26, 30, 42, 47]
2001/6/24	Sunday	[4, 15, 19, 35, 40, 41, 26]
2001/6/23	Saturday	[1, 9, 17, 28, 41, 44, 7]
2001/6/22	Friday	[12, 15, 16, 17, 24, 35, 40]
2001/6/21	Thursday	[9, 14, 17, 24, 32, 42, 19]
2001/6/20	Wednesday	[10, 12, 21, 25, 48, 49, 5]
2001/6/19	Tuesday	[7, 10, 16, 20, 29, 45, 48]
2001/6/18	Monday	[9, 23, 24, 41, 47, 48, 33]
2001/6/17	Sunday	[10, 15, 17, 28, 33, 37, 19]
2001/6/16	Saturday	[16, 17, 20, 22, 24, 37, 4]
2001/6/15	Friday	[2, 15, 24, 30, 43, 44, 36]
2001/6/14	Thursday	[12, 33, 37, 43, 44, 46, 23]
2001/6/13	Wednesday	[9, 16, 18, 24, 37, 47, 12]
2001/6/12	Tuesday	[3, 8, 22, 37, 43, 45, 38]
2001/6/11	Monday	[16, 17, 29, 30, 45, 49, 33]
2001/6/10	Sunday	[14, 16, 29, 34, 41, 47, 36]
2001/6/9	Saturday	[15, 24, 28, 31, 37, 48, 10]
2001/6/8	Friday	[8, 21, 24, 32, 34, 42, 2]
2001/6/7	Thursday	[6, 9, 21, 29, 32, 37, 38]
2001/6/6	Wednesday	[14, 19, 23, 36, 37, 48, 21]
2001/6/5	Tuesday	[2, 9, 11, 36, 40, 45, 4]
2001/6/4	Monday	[4, 13, 14, 15, 28, 49, 3]
2001/6/3	Sunday	[5, 27, 31, 33, 34, 47, 30]
2001/6/2	Saturday	[5, 6, 9, 16, 27, 36, 31]
2001/6/1	Friday	[21, 22, 28, 40, 44, 49, 30]
2001/5/31	Thursday	[3, 14, 18, 31, 32, 45, 30]
2001/5/30	Wednesday	[1, 6, 9, 17, 31, 36, 26]
2001/5/29	Tuesday	[3, 7, 15, 23, 26, 45, 10]
2001/5/28	Monday	[1, 18, 21, 28, 38, 44, 39]
2001/5/27	Sunday	[12, 24, 36, 41, 43, 49, 37]
2001/5/26	Saturday	[16, 21, 25, 26, 42, 44, 14]
2001/5/25	Friday	[2, 17, 24, 33, 43, 44, 6]
2001/5/24	Thursday	[1, 12, 19, 35, 40, 43, 46]
2001/5/23	Wednesday	[2, 9, 17, 20, 23, 49, 38]
2001/5/22	Tuesday	[1, 4, 6, 9, 14, 38, 35]
2001/5/21	Monday	[6, 16, 23, 25, 32, 44, 38]
2001/5/20	Sunday	[5, 10, 29, 37, 38, 49, 25]
2001/5/19	Saturday	[17, 18, 24, 43, 44, 45, 32]
2001/5/18	Friday	[2, 4, 18, 37, 40, 41, 32]
2001/5/17	Thursday	[6, 14, 15, 35, 37, 49, 19]
2001/5/16	Wednesday	[4, 5, 35, 37, 43, 44, 3]
2001/5/15	Tuesday	[13, 20, 26, 28, 44, 47, 11]
2001/5/14	Monday	[1, 6, 38, 44, 45, 46, 18]
2001/5/13	Sunday	[6, 15, 16, 18, 32, 43, 24]
2001/5/12	Saturday	[23, 35, 41, 46, 47, 49, 16]
2001/5/11	Friday	[7, 22, 33, 35, 37, 38, 3]
2001/5/10	Thursday	[1, 17, 23, 27, 43, 49, 37]
2001/5/9	Wednesday	[23, 35, 37, 43, 46, 49, 29]
2001/5/8	Tuesday	[6, 12, 22, 37, 38, 42, 30]
2001/5/7	Monday	[2, 7, 11, 42, 44, 48, 25]
2001/5/6	Sunday	[6, 15, 22, 27, 42, 49, 32]
2001/5/5	Saturday	[7, 9, 16, 31, 43, 47, 34]
2001/5/4	Friday	[11, 13, 22, 31, 37, 48, 9]
2001/5/3	Thursday	[19, 34, 36, 45, 47, 48, 8]
2001/5/2	Wednesday	[18, 29, 33, 36, 40, 43, 28]
2001/5/1	Tuesday	[3, 23, 29, 30, 32, 37, 12]
2001/4/30	Monday	[9, 17, 27, 32, 37, 43, 1]
2001/4/29	Sunday	[3, 4, 12, 26, 42, 46, 36]
2001/4/28	Saturday	[14, 24, 25, 36, 44, 48, 15]
2001/4/27	Friday	[3, 25, 27, 30, 41, 44, 31]
2001/4/26	Thursday	[13, 33, 37, 41, 44, 49, 43]
2001/4/25	Wednesday	[25, 29, 34, 38, 39, 45, 2]
2001/4/24	Tuesday	[2, 9, 20, 29, 31, 40, 3]
2001/4/23	Monday	[9, 18, 24, 28, 34, 41, 44]
2001/4/22	Sunday	[4, 5, 10, 15, 40, 49, 11]
2001/4/21	Saturday	[7, 10, 16, 23, 43, 47, 15]
2001/4/20	Friday	[2, 4, 10, 14, 20, 31, 40]
2001/4/19	Thursday	[1, 8, 24, 25, 27, 31, 40]
2001/4/18	Wednesday	[1, 11, 25, 40, 44, 46, 38]
2001/4/17	Tuesday	[5, 25, 29, 31, 39, 42, 33]
2001/4/16	Monday	[18, 25, 28, 39, 45, 49, 33]
2001/4/15	Sunday	[17, 21, 39, 43, 44, 48, 2]
2001/4/14	Saturday	[9, 11, 18, 21, 29, 44, 15]
2001/4/12	Thursday	[3, 20, 24, 32, 38, 45, 7]
2001/4/11	Wednesday	[3, 7, 21, 41, 45, 46, 11]
2001/4/10	Tuesday	[5, 10, 14, 15, 29, 39, 45]
2001/4/9	Monday	[3, 10, 21, 29, 36, 44, 35]
2001/4/8	Sunday	[14, 15, 20, 43, 46, 47, 11]
2001/4/7	Saturday	[15, 17, 19, 31, 40, 41, 9]
2001/4/6	Friday	[19, 26, 27, 28, 32, 46, 43]
2001/4/5	Thursday	[6, 10, 32, 38, 44, 47, 41]
2001/4/4	Wednesday	[1, 13, 19, 30, 46, 47, 41]
2001/4/3	Tuesday	[1, 10, 25, 33, 35, 47, 20]
2001/4/2	Monday	[6, 7, 9, 23, 33, 49, 2]
2001/4/1	Sunday	[10, 13, 22, 24, 27, 28, 29]
2001/3/31	Saturday	[1, 9, 19, 21, 32, 37, 6]
2001/3/30	Friday	[4, 13, 34, 40, 45, 46, 3]
2001/3/29	Thursday	[4, 6, 27, 35, 39, 49, 12]
2001/3/28	Wednesday	[5, 8, 15, 19, 22, 24, 47]
2001/3/27	Tuesday	[1, 33, 39, 45, 47, 49, 34]
2001/3/26	Monday	[2, 3, 23, 28, 42, 48, 40]
2001/3/25	Sunday	[26, 30, 41, 44, 47, 48, 45]
2001/3/24	Saturday	[4, 5, 9, 14, 36, 46, 10]
2001/3/23	Friday	[4, 23, 26, 31, 33, 34, 11]
2001/3/22	Thursday	[11, 14, 21, 24, 27, 29, 42]
2001/3/21	Wednesday	[4, 10, 31, 32, 38, 41, 12]
2001/3/20	Tuesday	[6, 7, 20, 28, 39, 45, 14]
2001/3/19	Monday	[13, 17, 18, 41, 44, 48, 5]
2001/3/18	Sunday	[14, 25, 33, 35, 37, 49, 36]
2001/3/17	Saturday	[6, 11, 20, 25, 30, 34, 47]
2001/3/16	Friday	[3, 23, 27, 34, 42, 47, 28]
2001/3/15	Thursday	[21, 25, 27, 35, 37, 42, 49]
2001/3/14	Wednesday	[2, 8, 21, 41, 45, 49, 35]
2001/3/13	Tuesday	[8, 16, 17, 21, 24, 30, 49]
2001/3/12	Monday	[2, 4, 22, 37, 38, 43, 7]
2001/3/11	Sunday	[23, 24, 34, 37, 40, 49, 10]
2001/3/10	Saturday	[23, 28, 29, 39, 43, 44, 36]
2001/3/9	Friday	[18, 28, 36, 37, 43, 44, 10]
2001/3/8	Thursday	[8, 15, 17, 40, 44, 47, 49]
2001/3/7	Wednesday	[10, 16, 21, 33, 36, 46, 42]
2001/3/6	Tuesday	[1, 3, 11, 13, 18, 31, 35]
2001/3/5	Monday	[5, 8, 10, 25, 32, 38, 39]
2001/3/4	Sunday	[8, 9, 18, 21, 39, 41, 24]
2001/3/3	Saturday	[3, 6, 26, 33, 35, 44, 9]
2001/3/2	Friday	[16, 18, 25, 31, 42, 44, 39]
2001/3/1	Thursday	[4, 15, 17, 25, 35, 37, 24]
2001/2/28	Wednesday	[8, 16, 21, 33, 36, 44, 15]
2001/2/27	Tuesday	[1, 4, 9, 19, 21, 29, 36]
2001/2/26	Monday	[13, 15, 17, 21, 38, 43, 29]
2001/2/25	Sunday	[13, 18, 24, 32, 46, 49, 5]
2001/2/24	Saturday	[2, 5, 8, 12, 29, 46, 36]
2001/2/23	Friday	[26, 39, 42, 43, 45, 48, 23]
2001/2/22	Thursday	[5, 6, 15, 21, 32, 40, 31]
2001/2/21	Wednesday	[8, 9, 17, 36, 41, 42, 48]
2001/2/20	Tuesday	[3, 16, 35, 41, 43, 45, 1]
2001/2/19	Monday	[13, 14, 24, 33, 40, 45, 22]
2001/2/18	Sunday	[24, 30, 35, 37, 45, 49, 28]
2001/2/17	Saturday	[2, 23, 27, 39, 44, 49, 11]
2001/2/16	Friday	[8, 15, 26, 38, 39, 47, 21]
2001/2/15	Thursday	[10, 11, 14, 17, 22, 43, 19]
2001/2/14	Wednesday	[1, 4, 7, 23, 41, 42, 5]
2001/2/13	Tuesday	[9, 20, 23, 31, 36, 44, 40]
2001/2/12	Monday	[18, 20, 33, 35, 38, 39, 8]
2001/2/11	Sunday	[6, 11, 34, 37, 41, 42, 17]
2001/2/10	Saturday	[4, 6, 10, 14, 21, 38, 2]
2001/2/9	Friday	[5, 14, 33, 38, 39, 43, 15]
2001/2/8	Thursday	[1, 10, 21, 29, 34, 40, 8]
2001/2/7	Wednesday	[6, 8, 17, 19, 43, 48, 7]
2001/2/6	Tuesday	[2, 7, 18, 27, 42, 45, 13]
2001/2/5	Monday	[4, 8, 13, 38, 44, 47, 23]
2001/2/4	Sunday	[10, 15, 25, 28, 33, 43, 49]
2001/2/3	Saturday	[9, 12, 24, 28, 33, 36, 48]
2001/2/2	Friday	[21, 26, 29, 33, 38, 40, 32]
2001/2/1	Thursday	[3, 11, 29, 31, 40, 46, 14]
2001/1/31	Wednesday	[35, 40, 41, 44, 48, 49, 22]
2001/1/30	Tuesday	[3, 19, 38, 45, 47, 49, 2]
2001/1/29	Monday	[7, 18, 23, 34, 41, 44, 40]
2001/1/28	Sunday	[9, 13, 28, 34, 35, 41, 15]
2001/1/27	Saturday	[4, 24, 31, 41, 44, 47, 7]
2001/1/26	Friday	[7, 23, 24, 34, 41, 45, 17]
2001/1/25	Thursday	[3, 15, 19, 29, 30, 37, 38]
2001/1/24	Wednesday	[1, 3, 18, 40, 44, 49, 30]
2001/1/23	Tuesday	[4, 29, 30, 34, 37, 39, 20]
2001/1/22	Monday	[16, 20, 25, 30, 48, 49, 24]
2001/1/21	Sunday	[4, 10, 13, 28, 31, 45, 3]
2001/1/20	Saturday	[11, 13, 18, 25, 26, 39, 40]
2001/1/19	Friday	[3, 16, 19, 20, 30, 45, 29]
2001/1/18	Thursday	[13, 19, 24, 25, 31, 43, 2]
2001/1/17	Wednesday	[9, 26, 28, 34, 38, 40, 47]
2001/1/16	Tuesday	[3, 32, 44, 45, 47, 49, 34]
2001/1/15	Monday	[15, 16, 17, 25, 37, 43, 48]
2001/1/14	Sunday	[12, 19, 29, 31, 42, 48, 7]
2001/1/13	Saturday	[2, 19, 25, 31, 42, 47, 38]
2001/1/12	Friday	[10, 25, 32, 36, 40, 42, 17]
2001/1/11	Thursday	[3, 8, 20, 26, 30, 38, 14]
2001/1/10	Wednesday	[3, 22, 24, 31, 43, 46, 1]
2001/1/9	Tuesday	[1, 16, 26, 29, 36, 47, 25]
2001/1/8	Monday	[17, 18, 23, 38, 42, 46, 10]
2001/1/7	Sunday	[2, 21, 31, 33, 34, 38, 39]
2001/1/6	Saturday	[2, 10, 15, 31, 32, 38, 42]
2001/1/5	Friday	[20, 34, 36, 38, 40, 45, 30]
2001/1/4	Thursday	[3, 26, 30, 35, 45, 47, 21]
2001/1/3	Wednesday	[1, 21, 23, 36, 45, 49, 38]
2001/1/2	Tuesday	[4, 16, 18, 25, 26, 32, 47]
2001/1/1	Monday	[6, 7, 13, 14, 31, 38, 32]
